value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.9746985570270804,27,10,log2,0.9020023867018969,2,2,600,0.9746985570270804,0.4336283185840708,0.9746456378518666,0.999795207864018,0.9870602507076426,4883.0,0.98,0.2784090909090909,0.4336283185840708,176.0,0.9746985570270804,0.0,RF,worst
0.9745008895038545,33,10,log2,0.903921815382831,2,3,750,0.9745008895038545,0.4266666666666667,0.9744510978043912,0.999795207864018,0.9869604771050238,4883.0,0.9795918367346939,0.2727272727272727,0.4266666666666667,176.0,0.9745008895038545,0.0,RF,worst
0.9745008895038545,28,35,log2,0.672997579858229,5,4,450,0.9745008895038545,0.4266666666666667,0.9744510978043912,0.999795207864018,0.9869604771050238,4883.0,0.9795918367346939,0.2727272727272727,0.4266666666666667,176.0,0.9745008895038545,0.0,RF,worst
0.9743032219806286,37,15,sqrt,0.6629508078680163,9,8,550,0.9743032219806286,0.41964285714285715,0.9742566354021154,0.999795207864018,0.9868607236709117,4883.0,0.9791666666666666,0.26704545454545453,0.41964285714285715,176.0,0.9743032219806286,0.0,RF,worst
0.9741055544574027,71,25,log2,0.7915649192685071,7,2,900,0.9741055544574027,0.4125560538116592,0.9740622505985634,0.999795207864018,0.9867609903991915,4883.0,0.9787234042553191,0.26136363636363635,0.4125560538116592,176.0,0.9741055544574027,0.0,RF,worst
0.9741055544574027,39,50,log2,0.8521885001774276,8,6,550,0.9741055544574027,0.4125560538116592,0.9740622505985634,0.999795207864018,0.9867609903991915,4883.0,0.9787234042553191,0.26136363636363635,0.4125560538116592,176.0,0.9741055544574027,0.0,RF,worst
0.9739078869341767,109,20,log2,0.8986724292020687,8,3,1000,0.9739078869341767,0.40540540540540543,0.973867943347297,0.999795207864018,0.986661277283751,4883.0,0.9782608695652174,0.2556818181818182,0.40540540540540543,176.0,0.9739078869341767,0.0,RF,worst
0.9737102194109508,42,35,log2,0.8460598746785085,10,6,600,0.9737102194109508,0.39819004524886875,0.9736737136019147,0.999795207864018,0.9865615843184804,4883.0,0.9777777777777777,0.25,0.39819004524886875,176.0,0.9737102194109508,0.0,RF,worst
0.9737102194109508,55,20,log2,0.8328765286706825,9,4,900,0.9737102194109508,0.39819004524886875,0.9736737136019147,0.999795207864018,0.9865615843184804,4883.0,0.9777777777777777,0.25,0.39819004524886875,176.0,0.9737102194109508,0.0,RF,worst
0.9735125518877249,24,40,log2,0.8261720523000925,10,6,350,0.9735125518877249,0.39090909090909093,0.9734795613160518,0.999795207864018,0.9864619114972721,4883.0,0.9772727272727273,0.24431818181818182,0.39090909090909093,176.0,0.9735125518877249,0.0,RF,worst
0.9727218817948211,36,5,sqrt,0.8313232381317269,2,10,700,0.9727218817948211,0.3611111111111111,0.9727037258418012,0.999795207864018,0.9860634215310038,4883.0,0.975,0.2215909090909091,0.3611111111111111,176.0,0.9727218817948211,0.0,RF,worst
0.9723265467483693,8,5,sqrt,0.6474421225178799,6,8,300,0.9723265467483693,0.34579439252336447,0.9723162716590321,0.999795207864018,0.9858642972536349,4883.0,0.9736842105263158,0.21022727272727273,0.34579439252336447,176.0,0.9723265467483693,0.0,RF,worst
0.9715358766554655,5,5,log2,0.8082263659922712,5,3,200,0.9715358766554655,0.3142857142857143,0.9715422885572139,0.999795207864018,0.9854662898667743,4883.0,0.9705882352941176,0.1875,0.3142857142857143,176.0,0.9715358766554655,0.0,RF,worst
0.9715358766554655,23,5,log2,0.9102780591287962,2,3,900,0.9715358766554655,0.3142857142857143,0.9715422885572139,0.999795207864018,0.9854662898667743,4883.0,0.9705882352941176,0.1875,0.3142857142857143,176.0,0.9715358766554655,0.0,RF,worst
0.9715358766554655,22,5,log2,0.9759677835478419,6,7,850,0.9715358766554655,0.3142857142857143,0.9715422885572139,0.999795207864018,0.9854662898667743,4883.0,0.9705882352941176,0.1875,0.3142857142857143,176.0,0.9715358766554655,0.0,RF,worst
0.9715358766554655,7,5,log2,0.8420562520255528,1,3,350,0.9715358766554655,0.3142857142857143,0.9715422885572139,0.999795207864018,0.9854662898667743,4883.0,0.9705882352941176,0.1875,0.3142857142857143,176.0,0.9715358766554655,0.0,RF,worst
