sid,aid,routes,month,dow,dep,arr,nTrans,tway,OriLat,OriLon,DesLat,DesLon,OriZone,DesZone,oppo,typeD,nwDist,eucDist,caruse
881,,121,4,Monday,1103.5,1121.5,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,So,2.152270437,2.152265087,0
882,,121,4,Monday,1103.5,1121.5,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,So,2.152270437,2.152265087,0
883,,121,4,Monday,1103.5,1121.5,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,So,2.152270437,2.152265087,0
885,,121,4,Monday,1107.5,1111.5,0,0,44.972216,-93.244004,44.973532,-93.235085,Univ of Minnesota,Univ of Minnesota,0,Home,0.445472129,0.445471022,0
886,,122,4,Monday,1096.5,1105.5,0,0,44.973371,-93.230204,44.969436,-93.241214,Univ of Minnesota,Univ of Minnesota,0,Home,0.60309437,0.603092871,0
887,,121,4,Monday,1088.5,1104.5,0,0,44.973532,-93.235085,44.980662,-93.180644,Univ of Minnesota,Univ of Minnesota,0,Home,2.707090011,2.707083282,0
888,,122,4,Monday,1089,1098,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
890,,122,4,Monday,1132.5,1144.5,0,0,44.970998,-93.245561,44.983133,-93.231979,Univ of Minnesota,Univ of Minnesota,0,Home,1.069586803,1.069584144,0
891,,122,4,Monday,1109,1121,0,0,44.981171,-93.233137,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,1,O,0.526809233,0.526807923,0
892,,122,4,Monday,1158,1166,0,0,44.972534,-93.243642,44.969436,-93.241214,Univ of Minnesota,Univ of Minnesota,1,Home,0.244769116,0.244768508,0
901,,121,4,Tuesday,444,465,0,0,44.972216,-93.244004,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,3.164930274,3.164922407,0
904,,121,4,Tuesday,514.5,528.5,0,0,44.975716,-93.221916,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,W,2.060402602,2.06039748,0
906,,122,4,Tuesday,504.5,516.5,0,0,44.970998,-93.245561,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.52338094,0.523379639,0
907,,122_121,4,Tuesday,488.22,513.78,1,0,44.980616,-93.239529,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,3.024559835,2.843036412,0
909,,121,4,Tuesday,517,531,0,0,44.980623,-93.180806,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Ed,2.38099417,2.380988251,0
911,,121,4,Tuesday,513.5,527.5,0,0,44.975716,-93.221916,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,W,2.060402602,2.06039748,1
913,,122,4,Tuesday,503,515,0,0,44.970998,-93.245561,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,1,Ed,0.52338094,0.523379639,0
915,,122,4,Tuesday,483,493,0,0,44.970998,-93.245561,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,0,Ed,0.865407744,0.865405593,0
918,,122,4,Tuesday,517.5,529.5,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Ed,0.727050468,0.727048661,0
919,,902_121,4,Tuesday,507.29,527.71,1,1,44.971754,-93.215229,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.568640911,1.863112325,0
920,,18_902_121,4,Tuesday,452.12,523.88,2,1,44.88626,-93.277977,44.984568,-93.186332,Hennepin Market Area II,Univ of Minnesota,1,W,10.67353128,8.137334241,0
921,,121,4,Tuesday,544.5,560.5,0,0,44.980623,-93.180806,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.778258728,2.778251822,0
922,,121,4,Tuesday,547.5,550.5,0,0,44.976316,-93.221826,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Ed,0.386380416,0.386379455,1
924,,122,4,Tuesday,586,594,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
926,,122,4,Tuesday,584.5,594.5,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,1,Ed,0.956007028,0.956004651,0
927,,22_121,4,Tuesday,516.23,559.77,1,0,44.941199,-93.247284,44.980662,-93.180644,Minneapolis Market Area I,Univ of Minnesota,1,Ed,5.52547455,4.248689729,0
928,,121,4,Tuesday,570.5,574.5,0,0,44.97535,-93.226535,44.975716,-93.221916,Univ of Minnesota,Univ of Minnesota,1,W,0.227256931,0.227256367,0
929,,121,4,Tuesday,557,569,0,0,44.975716,-93.221916,44.983256,-93.178713,Univ of Minnesota,Univ of Minnesota,1,W,2.175699098,2.17569369,0
930,,121,4,Tuesday,546.5,564.5,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Ed,2.152270437,2.152265087,0
931,,122,4,Tuesday,553.5,562.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Ed,0.741646512,0.741644668,0
932,,121,4,Tuesday,544,562,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.80264238,2.802635413,0
933,,121,4,Tuesday,596,612,0,0,44.980623,-93.180806,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.778258728,2.778251822,1
934,,122,4,Tuesday,584.5,592.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
937,,122,4,Tuesday,646.5,655.5,0,0,44.980616,-93.239529,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.512331357,0.512330083,0
939,,122,4,Tuesday,606,614,0,0,44.974072,-93.245786,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Ed,0.609691215,0.609689699,0
940,,122,4,Tuesday,608,620,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,1,Ed,0.727050468,0.727048661,0
941,,122,4,Tuesday,643.5,652.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Ed,0.741646512,0.741644668,0
942,,122,4,Tuesday,627.5,635.5,0,0,44.978986,-93.235429,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.362131791,0.362130891,0
944,,122,4,Tuesday,666,675,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Home,0.741646512,0.741644668,0
945,,122,4,Tuesday,667.5,674.5,0,0,44.975235,-93.226948,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.43470383,0.434702749,0
946,,122,4,Tuesday,696,705,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Home,0.741646512,0.741644668,0
947,,122,4,Tuesday,722.5,730.5,0,0,44.973746,-93.235586,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Home,0.52338094,0.523379639,0
948,,122,4,Tuesday,726.5,736.5,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,1,Home,0.956007028,0.956004651,0
949,,122,4,Tuesday,746,756,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,1,Home,0.956007028,0.956004651,0
950,,122,4,Tuesday,726,734,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,0,Home,0.727050468,0.727048661,0
952,,122,4,Tuesday,728,740,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Ed,0.727050468,0.727048661,0
954,,121,4,Tuesday,797,801,0,0,44.972216,-93.244004,44.973532,-93.235085,Univ of Minnesota,Univ of Minnesota,0,Ed,0.445472129,0.445471022,0
955,,121,4,Tuesday,784.5,804.5,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Home,2.502759846,2.502753625,0
956,,121,4,Tuesday,811.5,824.5,0,0,44.97535,-93.226535,44.980662,-93.180644,Univ of Minnesota,Univ of Minnesota,1,Ed,2.273655115,2.273649463,0
957,,121,4,Tuesday,785,805,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Ed,2.502759846,2.502753625,0
958,,121,4,Tuesday,785.5,803.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.80264238,2.802635413,0
959,,121,4,Tuesday,812.5,832.5,0,0,44.984392,-93.181393,44.972216,-93.244004,Univ of Minnesota,Univ of Minnesota,0,W,3.174850523,3.174842631,0
960,,121,4,Tuesday,809.5,827.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Home,2.80264238,2.802635413,0
961,,121,4,Tuesday,785,803,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Ed,2.152270437,2.152265087,0
962,,121,4,Tuesday,786.5,804.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Home,2.80264238,2.802635413,0
963,,121,4,Tuesday,855.5,871.5,0,0,44.97535,-93.226535,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.284085747,2.284080069,0
964,,122,4,Tuesday,846,854,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
965,,121,4,Tuesday,862,878,0,0,44.973532,-93.235085,44.980662,-93.180644,Univ of Minnesota,Univ of Minnesota,1,Home,2.707090011,2.707083282,0
966,,122,4,Tuesday,853.5,862.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Ed,0.741646512,0.741644668,0
969,,121,4,Tuesday,854,875,0,0,44.972216,-93.244004,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,3.164930274,3.164922407,0
970,,122,4,Tuesday,863.5,872.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Ed,0.741646512,0.741644668,0
972,,121,4,Tuesday,879.5,895.5,0,0,44.97535,-93.226535,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.284085747,2.284080069,0
973,,122,4,Tuesday,878,888,0,0,44.975235,-93.226948,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Ed,0.956007028,0.956004651,0
974,,121,4,Tuesday,897,912,0,0,44.984392,-93.181393,44.976316,-93.221826,Univ of Minnesota,Univ of Minnesota,1,Home,2.054206631,2.054201525,0
975,,121,4,Tuesday,897.5,914.5,0,0,44.984392,-93.181393,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,Home,2.70602718,2.706020454,0
977,,122,4,Tuesday,843.5,851.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
978,,121,4,Tuesday,910,930,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Home,2.502759846,2.502753625,0
979,,122,4,Tuesday,844.5,852.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
980,,122,4,Tuesday,904.5,912.5,0,0,44.973746,-93.235586,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,1,Home,0.52338094,0.523379639,0
981,,121,4,Tuesday,926.5,933.5,0,0,44.973532,-93.235085,44.975716,-93.221916,Univ of Minnesota,Univ of Minnesota,1,Home,0.661342772,0.661341128,0
982,,121,4,Tuesday,933.5,948.5,0,0,44.980623,-93.180806,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,Home,2.706067735,2.706061008,0
983,,122,4,Tuesday,906.5,914.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
984,,121,4,Tuesday,909,925,0,0,44.984392,-93.181393,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Home,2.3865976,2.386591667,0
985,,122,4,Tuesday,930,942,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,1,Ed,0.727050468,0.727048661,0
989,,122,4,Tuesday,925,937,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
990,,122,4,Tuesday,910,918,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,0,Home,0.727050468,0.727048661,0
992,,121,4,Tuesday,921.5,934.5,0,0,44.97535,-93.226535,44.980662,-93.180644,Univ of Minnesota,Univ of Minnesota,1,Ed,2.273655115,2.273649463,0
993,,122,4,Tuesday,908.5,918.5,0,0,44.970998,-93.245561,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,0,Home,0.865407744,0.865405593,0
994,,121,4,Tuesday,981,1001,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Ed,2.502759846,2.502753625,0
996,,121,4,Tuesday,965.5,982.5,0,0,44.984392,-93.181393,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,Home,2.70602718,2.706020454,0
997,,121,4,Tuesday,967.5,984.5,0,0,44.984392,-93.181393,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,Home,2.70602718,2.706020454,0
1000,,122,4,Tuesday,966,975,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Home,0.741646512,0.741644668,0
1001,,121,4,Tuesday,979.5,996.5,0,0,44.97535,-93.226535,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Home,2.066327631,2.066322495,0
1002,,121,4,Tuesday,1031,1051,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,So,2.502759846,2.502753625,0
1003,,122,4,Tuesday,968.5,978.5,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,0,Home,0.956007028,0.956004651,0
1004,,121,4,Tuesday,1047.5,1062.5,0,0,44.984392,-93.181393,44.976316,-93.221826,Univ of Minnesota,Univ of Minnesota,1,Home,2.054206631,2.054201525,0
1005,,121,4,Tuesday,1042.5,1060.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.80264238,2.802635413,0
1006,,121,4,Tuesday,1049.5,1066.5,0,0,44.984392,-93.181393,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,Home,2.70602718,2.706020454,0
1007,,122,4,Tuesday,1067.5,1075.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
1008,,121,4,Tuesday,1046.5,1061.5,0,0,44.984392,-93.181393,44.976316,-93.221826,Univ of Minnesota,Univ of Minnesota,0,Home,2.054206631,2.054201525,0
1011,,122,4,Tuesday,1021,1029,0,0,44.978986,-93.235429,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Home,0.362131791,0.362130891,0
1012,,122,4,Tuesday,1030,1036,0,0,44.973746,-93.235586,44.972534,-93.243642,Univ of Minnesota,Univ of Minnesota,1,Ed,0.402700565,0.402699564,0
1013,,121,4,Tuesday,1025.5,1045.5,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Home,2.502759846,2.502753625,0
1015,,121,4,Tuesday,1052,1073,0,0,44.972216,-93.244004,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Home,3.164930274,3.164922407,0
1016,,121,4,Tuesday,1048.5,1064.5,0,0,44.97535,-93.226535,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.284085747,2.284080069,0
1017,,122,4,Tuesday,1054.5,1062.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
1019,,121,4,Tuesday,1093.5,1111.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,So,2.80264238,2.802635413,0
1020,,122,4,Tuesday,1068,1078,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,0,O,0.956007028,0.956004651,0
1021,,121,4,Tuesday,1114.5,1130.5,0,0,44.984392,-93.181393,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Home,2.3865976,2.386591667,0
1022,,122,4,Tuesday,1094.5,1106.5,0,0,44.972276,-93.227186,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Ed,0.902772694,0.902770449,0
1025,,122,4,Tuesday,1092.5,1106.5,0,0,44.970998,-93.245561,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,1,Home,0.865407744,0.865405593,0
1026,,122,4,Tuesday,1126,1133,0,0,44.980616,-93.239529,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Ed,0.229938474,0.229937902,0
1027,,122,4,Tuesday,1083,1093,0,0,44.970329,-93.228367,44.969436,-93.241214,Univ of Minnesota,Univ of Minnesota,0,Home,0.631175837,0.631174268,0
1029,,121,4,Tuesday,1152.5,1171.5,0,0,44.984392,-93.181393,44.976316,-93.221826,Univ of Minnesota,Univ of Minnesota,1,Home,2.054206631,2.054201525,0
1030,,121,4,Tuesday,1153,1175,0,0,44.984568,-93.186332,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,O,2.152270437,2.152265087,0
1031,,122,4,Tuesday,1150,1159,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
1033,,122,4,Tuesday,1121.5,1135.5,0,0,44.974072,-93.245786,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,0,Home,0.924580702,0.924578404,0
1034,,121,4,Tuesday,1170.5,1190.5,0,0,44.984392,-93.181393,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Home,2.3865976,2.386591667,0
1035,,122,4,Tuesday,1147,1161,0,0,44.970998,-93.245561,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,0,Sh,0.865407744,0.865405593,0
1037,,122,4,Tuesday,1147.5,1157.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Home,0.741646512,0.741644668,0
1038,,122,4,Tuesday,1151.5,1165.5,0,0,44.970998,-93.245561,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,1,So,0.865407744,0.865405593,0
1039,,122,4,Tuesday,1152.5,1160.5,0,0,44.983133,-93.231979,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,0,Sh,0.452594302,0.452593177,0
1044,,122,4,Wednesday,478,485,0,0,44.980616,-93.239529,44.976759,-93.229845,Univ of Minnesota,Univ of Minnesota,1,Ed,0.543341175,0.543339825,0
1046,,122_121,4,Wednesday,488.22,513.78,1,0,44.980616,-93.239529,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,0,Ed,3.024559835,2.843036412,0
1047,,122_121,4,Wednesday,488.22,513.78,1,0,44.980616,-93.239529,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,3.024559835,2.843036412,0
1048,,122,4,Wednesday,486.5,497.5,0,0,44.978986,-93.235429,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,0,Ed,0.741646512,0.741644668,0
1049,,122,4,Wednesday,503,512,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Ed,0.741646512,0.741644668,0
1050,,122,4,Wednesday,488,496,0,0,44.976759,-93.229845,44.972534,-93.243642,Univ of Minnesota,Univ of Minnesota,1,Ed,0.735055592,0.735053765,0
1052,,122,4,Wednesday,547.5,553.5,0,0,44.980616,-93.239529,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Home,0.229938474,0.229937902,0
1053,,122,4,Wednesday,584.5,592.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
1055,,122,4,Wednesday,634,643,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,1,Home,0.741646512,0.741644668,0
1056,,122,4,Wednesday,635.5,647.5,0,0,44.970998,-93.245561,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.52338094,0.523379639,0
1057,,122,4,Wednesday,609.5,618.5,0,0,44.980616,-93.239529,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.512331357,0.512330083,0
1058,,121,4,Wednesday,621.5,641.5,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Home,2.502759846,2.502753625,0
1059,,122,4,Wednesday,609,618,0,0,44.980616,-93.239529,44.973746,-93.235586,Univ of Minnesota,Univ of Minnesota,0,Ed,0.512331357,0.512330083,0
1060,,121,4,Wednesday,633.5,650.5,0,0,44.97535,-93.226535,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Ed,2.066327631,2.066322495,0
1061,,121,4,Wednesday,670.5,684.5,0,0,44.975716,-93.221916,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.060402602,2.06039748,1
1062,,121,4,Wednesday,691.5,709.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.80264238,2.802635413,0
1063,,121,4,Wednesday,691,706,0,0,44.980623,-93.180806,44.978228,-93.236047,Univ of Minnesota,Univ of Minnesota,1,W,2.706067735,2.706061008,0
1064,,122,4,Wednesday,694,702,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,0,Home,0.727050468,0.727048661,0
1066,,121,4,Wednesday,701,717,0,0,44.97535,-93.226535,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.284085747,2.284080069,0
1068,,122,4,Wednesday,670,678,0,0,44.976759,-93.229845,44.972534,-93.243642,Univ of Minnesota,Univ of Minnesota,0,Ed,0.735055592,0.735053765,0
1069,,121,4,Wednesday,677.5,693.5,0,0,44.97535,-93.226535,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.284085747,2.284080069,0
1070,,122,4,Wednesday,673.99,692.01,0,0,44.973746,-93.235586,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,0,Home,1.097897417,0.512330083,0
1071,,122,4,Wednesday,695,705,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,0,Home,0.956007028,0.956004651,0
1072,,122,4,Wednesday,704.5,713.5,0,0,44.970998,-93.245561,44.978986,-93.235429,Univ of Minnesota,Univ of Minnesota,0,Home,0.741646512,0.741644668,0
1073,,121,4,Wednesday,663.5,681.5,0,0,44.984392,-93.181393,44.974371,-93.236936,Univ of Minnesota,Univ of Minnesota,1,Ed,2.80264238,2.802635413,0
1074,2022-04-20_19815646_1,3,4,Wednesday,666.5,681.5,0,0,44.987528,-93.230469,44.974371,-93.236936,Minneapolis Market Area I,Univ of Minnesota,1,Ed,0.962487715,0.962485323,0
1076,,122,4,Wednesday,678,690,0,0,44.980616,-93.239529,44.970998,-93.245561,Univ of Minnesota,Univ of Minnesota,1,Ed,0.727050468,0.727048661,0
1077,,122,4,Wednesday,724,730,0,0,44.973746,-93.235586,44.972534,-93.243642,Univ of Minnesota,Univ of Minnesota,0,Home,0.402700565,0.402699564,0
1078,,122,4,Wednesday,724.5,732.5,0,0,44.970998,-93.245561,44.980616,-93.239529,Univ of Minnesota,Univ of Minnesota,1,Home,0.727050468,0.727048661,0
1080,,122,4,Wednesday,728.5,738.5,0,0,44.970998,-93.245561,44.975235,-93.226948,Univ of Minnesota,Univ of Minnesota,0,Home,0.956007028,0.956004651,0
1081,,121,4,Wednesday,723.5,743.5,0,0,44.973532,-93.235085,44.984568,-93.186332,Univ of Minnesota,Univ of Minnesota,1,Ed,2.502759846,2.502753625,0
1082,,121,4,Wednesday,724.5,743.5,0,0,44.973532,-93.235085,44.984488,-93.181641,Univ of Minnesota,Univ of Minnesota,1,Ed,2.720575231,2.720568468,0
1083,,121,4,Wednesday,742,746,0,0,44.984568,-93.186332,44.984392,-93.181393,Univ of Minnesota,Univ of Minnesota,1,Ed,0.24179791,0.241797309,1
1084,,121,4,Wednesday,738,751,0,0,44.980623,-93.180806,44.976316,-93.221826,Univ of Minnesota,Univ of Minnesota,1,Home,2.027625563,2.027620523,0
1085,,121,4,Wednesday,753,769,0,0,44.984392,-93.181393,44.978001,-93.229361,Univ of Minnesota,Univ of Minnesota,1,Home,2.3865976,2.386591667,0
