value,duration,params_C,params_class_weight,params_penalty,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5922118995848982,1,1241.619236715547,,l2,0.5295512947222771,0.6422338568935427,0.58898847631242,0.7060629316960859,0.6422338568935427,1303.0,0.3904109589041096,0.27035573122529644,0.3194768799626343,1265.0,0.587573385518591,0.747355320472931,0.6579019446726924,1607.0,0.37435008665511266,0.24434389140271492,0.29568788501026694,884.0,0.5295512947222771,0.0,0.5922118995848982,LR,best
0.5922118995848982,0,9068.412526845324,,l2,0.5301442972919549,0.6410614525139665,0.5880845611787315,0.7045280122793554,0.6410614525139665,1303.0,0.3902161547212742,0.2711462450592885,0.3199626865671642,1265.0,0.5885518590998043,0.7485998755444928,0.6589975349219392,1607.0,0.3791304347826087,0.24660633484162897,0.2988348183687457,884.0,0.5301442972919549,0.0,0.5922118995848982,LR,best
0.5922118995848982,0,1490.8016892594183,,l2,0.5301442972919549,0.641785838855947,0.5882352941176471,0.7060629316960859,0.641785838855947,1303.0,0.3901601830663616,0.26956521739130435,0.3188405797101449,1265.0,0.5882640586797065,0.7485998755444928,0.6588170865279299,1607.0,0.3784722222222222,0.24660633484162897,0.29863013698630136,884.0,0.5301442972919549,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,2754.050794492426,,l2,0.5309349673848587,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.3945578231292517,0.27509881422924903,0.3241732650209595,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.38003502626970226,0.24547511312217193,0.29828178694158075,884.0,0.5309349673848587,0.0,0.5922118995848982,LR,best
0.5922118995848982,0,42.55682433132587,,l2,0.5307372998616328,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3945267958950969,0.2735177865612648,0.323062558356676,1265.0,0.5876893014167074,0.7485998755444928,0.6584564860426929,1607.0,0.3787085514834206,0.24547511312217193,0.2978723404255319,884.0,0.5307372998616328,0.0,0.5922118995848982,LR,best
0.5920142320616723,0,187.61721427418766,,l2,0.5305396323384068,0.6410882455528427,0.5875959079283888,0.7052954719877207,0.6410882455528427,1303.0,0.3915525114155251,0.2711462450592885,0.32041102288650164,1265.0,0.5887530562347189,0.7492221530802738,0.6593647316538883,1607.0,0.3797909407665505,0.24660633484162897,0.299039780521262,884.0,0.5305396323384068,0.0,0.5920142320616723,LR,best
0.5920142320616723,0,28.895869213878832,,l2,0.5303419648151808,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3924914675767918,0.2727272727272727,0.3218283582089552,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.3773913043478261,0.24547511312217193,0.297464016449623,884.0,0.5303419648151808,0.0,0.5920142320616723,LR,best
0.5920142320616723,0,12.275402698278935,,l2,0.5301442972919549,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.39105504587155965,0.26956521739130435,0.3191389798783341,1265.0,0.5879765395894428,0.7485998755444928,0.6586367369285518,1607.0,0.37823834196891193,0.24773755656108598,0.2993848257006152,884.0,0.5301442972919549,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,77.90995220635405,,l2,0.5303419648151808,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.39160045402951194,0.2727272727272727,0.32152842497670087,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.38003502626970226,0.24547511312217193,0.29828178694158075,884.0,0.5303419648151808,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,6692.003159183065,,l2,0.5307372998616328,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3934240362811791,0.27430830039525694,0.3232417326502096,1265.0,0.5880626223091977,0.7479775980087119,0.6584497397973158,1607.0,0.38003502626970226,0.24547511312217193,0.29828178694158075,884.0,0.5307372998616328,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,1161.3397253672404,,l2,0.5301442972919549,0.6410346032855645,0.5885750962772786,0.70376055257099,0.6410346032855645,1303.0,0.3905191873589165,0.2735177865612648,0.3217108321710832,1265.0,0.5880626223091977,0.7479775980087119,0.6584497397973158,1607.0,0.38003502626970226,0.24547511312217193,0.29828178694158075,884.0,0.5301442972919549,0.0,0.5920142320616723,LR,best
0.5920142320616723,3,1052.961512553341,,l2,0.5309349673848587,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3927355278093076,0.2735177865612648,0.32246039142590865,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.38353765323992994,0.24773755656108598,0.30103092783505153,884.0,0.5309349673848587,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,1541.804799701775,,l2,0.529946629768729,0.6417336595595945,0.5892169448010269,0.7045280122793554,0.6417336595595945,1303.0,0.391353811149033,0.2719367588932806,0.3208955223880597,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.37608318890814557,0.24547511312217193,0.29705681040383297,884.0,0.529946629768729,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,127.41040164341338,,l2,0.5303419648151808,0.6413119330076762,0.5879718490083173,0.7052954719877207,0.6413119330076762,1303.0,0.392,0.2711462450592885,0.3205607476635514,1265.0,0.5885518590998043,0.7485998755444928,0.6589975349219392,1607.0,0.3778162911611785,0.24660633484162897,0.29842573579739906,884.0,0.5303419648151808,0.0,0.5920142320616723,LR,best
0.5920142320616723,1,4109.730380493822,,l2,0.5295512947222771,0.6413119330076762,0.5879718490083173,0.7052954719877207,0.6413119330076762,1303.0,0.38838268792710706,0.26956521739130435,0.31824545030331314,1265.0,0.5887254901960784,0.747355320472931,0.6586235261859062,1607.0,0.3771626297577855,0.24660633484162897,0.2982216142270862,884.0,0.5295512947222771,0.0,0.5920142320616723,LR,best
0.5920142320616723,0,51.211115624052454,,l2,0.529946629768729,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.3900226757369615,0.2719367588932806,0.32044713553795995,1265.0,0.5881488736532811,0.747355320472931,0.6582625376815566,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.529946629768729,0.0,0.5920142320616723,LR,best
